r_m,d,theta_rad,Mx,My,x_scaled,y_scaled
0.948608996769,0.830224726660,0.785398163397,0.587057534130,0.587057534130,0.587057534130,0.587057534130
0.115934648990,0.997756447384,0.785398163397,0.705520349918,0.705520349918,0.705520349918,0.705520349918
0.288680373275,0.985977198994,0.785398163397,0.697191163504,0.697191163504,0.697191163504,0.697191163504
0.842777756318,0.870063966544,0.785398163397,0.615228130809,0.615228130809,0.615228130809,0.615228130809
0.382574379865,0.975188153014,0.785398163397,0.689562155929,0.689562155929,0.689562155929,0.689562155929
0.800370459176,0.884040814706,0.785398163397,0.625111254924,0.625111254924,0.625111254924,0.625111254924
0.600509989153,0.937213939906,0.785398163397,0.662710332330,0.662710332330,0.662710332330,0.662710332330
0.638578685940,0.928558915110,0.785398163397,0.656590305605,0.656590305605,0.656590305605,0.656590305605
0.785393721604,0.888731000725,0.785398163397,0.628427717264,0.628427717264,0.628427717264,0.628427717264
0.647049843469,0.926544341027,0.785398163397,0.655165786610,0.655165786610,0.655165786610,0.655165786610
0.170862002954,0.995118204437,0.785398163397,0.703654830440,0.703654830440,0.703654830440,0.703654830440
0.146332379938,0.996422462220,0.785398163397,0.704577079962,0.704577079962,0.704577079962,0.704577079962
0.295113391083,0.985338843844,0.785398163397,0.696739778249,0.696739778249,0.696739778249,0.696739778249
0.695850968425,0.914287713007,0.785398163397,0.646499041823,0.646499041823,0.646499041823,0.646499041823
0.620814162997,0.932678067407,0.785398163397,0.659502986127,0.659502986127,0.659502986127,0.659502986127
0.489678666934,0.958886798913,0.785398163397,0.678035357902,0.678035357902,0.678035357902,0.678035357902
0.811493341965,0.880475873462,0.785398163397,0.622590460796,0.622590460796,0.622590460796,0.622590460796
0.431218195307,0.968327022689,0.785398163397,0.684710604149,0.684710604149,0.684710604149,0.684710604149
0.053191120179,0.999528299978,0.785398163397,0.706773238902,0.706773238902,0.706773238902,0.706773238902
0.623402039571,0.932086820825,0.785398163397,0.659084911660,0.659084911660,0.659084911660,0.659084911660
0.717107817513,0.908591119351,0.785398163397,0.642470941819,0.642470941819,0.642470941819,0.642470941819
0.434918227083,0.967768632406,0.785398163397,0.684315762594,0.684315762594,0.684315762594,0.684315762594
0.117719474066,0.997686726710,0.785398163397,0.705471049956,0.705471049956,0.705471049956,0.705471049956
0.863535714404,0.862830207426,0.785398163397,0.610113090683,0.610113090683,0.610113090683,0.610113090683
0.801135517897,0.883797856911,0.785398163397,0.624939457820,0.624939457820,0.624939457820,0.624939457820
0.183284407011,0.994379720003,0.785398163397,0.703132643089,0.703132643089,0.703132643089,0.703132643089
0.327432514937,0.981909223072,0.785398163397,0.694314670144,0.694314670144,0.694314670144,0.694314670144
0.766510074399,0.894469044660,0.785398163397,0.632485127040,0.632485127040,0.632485127040,0.632485127040
0.859032172874,0.864422275432,0.785398163397,0.611238852767,0.611238852767,0.611238852767,0.611238852767
0.274576765301,0.987325625661,0.785398163397,0.698144645144,0.698144645144,0.698144645144,0.698144645144
0.752104617684,0.898717771831,0.785398163397,0.635489430835,0.635489430835,0.635489430835,0.635489430835
0.415739650849,0.970606628023,0.785398163397,0.686322528539,0.686322528539,0.686322528539,0.686322528539
0.189098004499,0.994016044354,0.785398163397,0.702875485571,0.702875485571,0.702875485571,0.702875485571
0.828145126598,0.875005755010,0.785398163397,0.618722502945,0.618722502945,0.618722502945,0.618722502945
0.779694547946,0.890483192090,0.785398163397,0.629666703659,0.629666703659,0.629666703659,0.629666703659
0.072307725708,0.999128083497,0.785398163397,0.706490243114,0.706490243114,0.706490243114,0.706490243114
0.348966921152,0.979416093974,0.785398163397,0.692551761653,0.692551761653,0.692551761653,0.692551761653
0.772011625043,0.892817258885,0.785398163397,0.631317138118,0.631317138118,0.631317138118,0.631317138118
0.779674384917,0.890489359592,0.785398163397,0.629671064742,0.629671064742,0.629671064742,0.629671064742
0.758637058222,0.896804708747,0.785398163397,0.634136690955,0.634136690955,0.634136690955,0.634136690955
0.834950104615,0.872723468584,0.785398163397,0.617108682736,0.617108682736,0.617108682736,0.617108682736
0.250190345791,0.989492579729,0.785398163397,0.699676913060,0.699676913060,0.699676913060,0.699676913060
0.464272911211,0.963152454647,0.785398163397,0.681051631998,0.681051631998,0.681051631998,0.681051631998
0.765810949238,0.894677787817,0.785398163397,0.632632730742,0.632632730742,0.632632730742,0.632632730742
0.071297991231,0.999152278974,0.785398163397,0.706507351900,0.706507351900,0.706507351900,0.706507351900
0.345435756078,0.979836402036,0.785398163397,0.692848964333,0.692848964333,0.692848964333,0.692848964333
0.920200193644,0.841670209912,0.785398163397,0.595150712951,0.595150712951,0.595150712951,0.595150712951
0.627333564747,0.931182862144,0.785398163397,0.658445716347,0.658445716347,0.658445716347,0.658445716347
0.933034718478,0.836572100415,0.785398163397,0.591545805155,0.591545805155,0.591545805155,0.591545805155
0.895313426292,0.851227249198,0.785398163397,0.601908560239,0.601908560239,0.601908560239,0.601908560239
0.923360549920,0.840425772997,0.785398163397,0.594270763170,0.594270763170,0.594270763170,0.594270763170
0.916280884185,0.843203711264,0.785398163397,0.596235062156,0.596235062156,0.596235062156,0.596235062156
0.147562292493,0.996361921907,0.785398163397,0.704534271496,0.704534271496,0.704534271496,0.704534271496
0.705690554587,0.911678467331,0.785398163397,0.644654026511,0.644654026511,0.644654026511,0.644654026511
0.595587967976,0.938286250171,0.785398163397,0.663468570190,0.663468570190,0.663468570190,0.663468570190
0.396675890010,0.973290262394,0.785398163397,0.688220144602,0.688220144602,0.688220144602,0.688220144602
0.279250255525,0.986886556852,0.785398163397,0.697834176612,0.697834176612,0.697834176612,0.697834176612
0.051522150397,0.999557445253,0.785398163397,0.706793847724,0.706793847724,0.706793847724,0.706793847724
0.534606797384,0.950713691590,0.785398163397,0.672256098290,0.672256098290,0.672256098290,0.672256098290
0.717755070056,0.908414155232,0.785398163397,0.642345809290,0.642345809290,0.642345809290,0.642345809290
0.377799324603,0.975814133391,0.785398163397,0.690004790899,0.690004790899,0.690004790899,0.690004790899
0.647813916420,0.926361018984,0.785398163397,0.655036158350,0.655036158350,0.655036158350,0.655036158350
0.332524080553,0.981334850964,0.785398163397,0.693908527731,0.693908527731,0.693908527731,0.693908527731
0.697778836713,0.913780207498,0.785398163397,0.646140181236,0.646140181236,0.646140181236,0.646140181236
0.328356195988,0.981805716026,0.785398163397,0.694241479610,0.694241479610,0.694241479610,0.694241479610
0.412160348352,0.971120886307,0.785398163397,0.686686164060,0.686686164060,0.686686164060,0.686686164060
0.164559019153,0.995472825913,0.785398163397,0.703905585690,0.703905585690,0.703905585690,0.703905585690
0.896327303657,0.850846148753,0.785398163397,0.601639081530,0.601639081530,0.601639081530,0.601639081530
0.862524991159,0.863188619486,0.785398163397,0.610366526281,0.610366526281,0.610366526281,0.610366526281
0.320854887109,0.982637453678,0.785398163397,0.694829606943,0.694829606943,0.694829606943,0.694829606943
0.050365345728,0.999577100772,0.785398163397,0.706807746275,0.706807746275,0.706807746275,0.706807746275
0.436899334991,0.967467507782,0.785398163397,0.684102835331,0.684102835331,0.684102835331,0.684102835331
0.639235061333,0.928403987949,0.785398163397,0.656480755559,0.656480755559,0.656480755559,0.656480755559
